item_name	category_name	cate_1_name	cate_2_name	cate_3_name
酸菜香干炒肉	热菜	菜品	热菜	
酸菜骨头豆腐汤	热菜	菜品	热菜	
酸菜黄鱼面	汤面	主食	面	汤面
酸菜黑鱼十米饭十配菜	其他菜品	其他	其他菜品	
酸萝卜丝炒肉	热菜	菜品	热菜	
酸萝卜丝炒藕粉	热菜	菜品	热菜	
酸萝卜炒粉	米线	菜品	粉	米线
酸萝卜炒粉条	热菜	菜品	热菜	
酸萝卜炒肉丝	热菜	菜品	热菜	
酸萝卜炒藕尖	热菜	菜品	热菜	
酸萝卜炖老鸭	热菜	菜品	热菜	
酸萝卜老鸭汤	汤羹	菜品	汤羹	
酸蓉空心菜	热菜	菜品	热菜	
酸豆角炒牛蒡一斤装	热菜	菜品	热菜	
酸豆角炒米饭	炒饭	主食	饭	炒饭
酸豆角炒肉末	热菜	菜品	热菜	
酸豆角炒蛋	热菜	菜品	热菜	
酸豆角炒豆腐干	热菜	菜品	热菜	
酸豆角鸡蛋炒饭	炒饭	主食	饭	炒饭
酸辣包心菜	热菜	菜品	热菜	
酸辣土豆丝小份菜	热菜	菜品	热菜	
酸辣土豆丝小碗菜	热菜	菜品	热菜	
酸辣大白菜	热菜	菜品	热菜	
酸辣大白菜十米饭	盖浇饭	主食	饭	盖浇饭
酸辣娃娃菜	热菜	菜品	热菜	
酸辣小白菜	热菜	菜品	热菜	
酸辣平包菜	热菜	菜品	热菜	
酸辣手撕包菜	热菜	菜品	热菜	
酸辣炒土豆丝	热菜	菜品	热菜	
酸辣炒白菜	热菜	菜品	热菜	
酸辣炒藕片	热菜	菜品	热菜	
酸辣炒豆芽	热菜	菜品	热菜	
酸辣玉米面	汤面	主食	面	汤面
酸辣白菜小份菜	热菜	菜品	热菜	
酸辣白菜小炒	热菜	菜品	热菜	
酸辣空心菜	热菜	菜品	热菜	
酸辣素炒土豆丝	热菜	菜品	热菜	
酸辣腐皮炒木耳	热菜	菜品	热菜	
酸辣裙带菜	凉菜	菜品	凉菜	
酸辣西红柿蛋汤	汤羹	菜品	汤羹	
酸辣豆腐条汤	汤羹	菜品	汤羹	
酸辣豆腐汤	热菜	菜品	热菜	
酸辣豆芽菜	热菜	菜品	热菜	
酸辣鸡蛋汤	汤羹	菜品	汤羹	
酸黄瓜炒肉	热菜	菜品	热菜	
酸黄瓜炒肉丝	热菜	菜品	热菜	
醇香小米粥	粥	主食	粥	
醇香白米饭	白米饭	主食	饭	白米饭
醇香鸡肉粥	粥	主食	粥	
醇香黑米粥	粥	主食	粥	
醋椒扇贝汤	汤羹	菜品	汤羹	
醋椒豆腐汤	汤羹	菜品	汤羹	
醋椒鸡蛋汤	汤羹	菜品	汤羹	
醋溜丸子黑白菜	热菜	菜品	热菜	
醋溜卷心菜	热菜	菜品	热菜	
醋溜土豆丝盖浇饭	盖浇饭	主食	饭	盖浇饭
醋溜土豆丝盖饭	盖浇饭	主食	饭	盖浇饭
醋溜土豆丝饭	盖浇饭	主食	饭	盖浇饭
醋溜土豆片盖浇面	盖浇面	主食	面	盖浇面
醋溜大白菜	热菜	菜品	热菜	
醋溜大白菜盖饭	盖浇饭	主食	饭	盖浇饭
醋溜娃娃菜	热菜	菜品	热菜	
醋溜木耳白菜	热菜	菜品	热菜	
醋溜木须中份菜	热菜	菜品	热菜	
醋溜木须洋白菜	热菜	菜品	热菜	
醋溜木须素菜	热菜	菜品	热菜	
醋溜白菜小炒	热菜	菜品	热菜	
醋溜白菜盖浇饭	盖浇饭	主食	饭	盖浇饭
醋溜白菜盖饭	盖浇饭	主食	饭	盖浇饭
醋溜豆芽菜	热菜	菜品	热菜	
醋炒绿豆芽	热菜	菜品	热菜	
醋炒长豆芽	热菜	菜品	热菜	
醋肉萝卜汤	汤羹	菜品	汤羹	
醪糟银耳汤	糖水/炖品	甜点	糖水/炖品	
里脊拌荞麦面	拌面	主食	面	拌面
重庆素小面	汤面	主食	面	汤面
重庆豆花饭	泡饭	主食	饭	泡饭
野口蘑炒莜面窝	炒面	主食	面	炒面
野山芹炒肉丝	热菜	菜品	热菜	
野山菇炖鸡块	热菜	菜品	热菜	
野山菌炒面筋	热菜	菜品	热菜	
野山菌王汤	汤羹	菜品	汤羹	
野山菌胡辣汤	汤羹	菜品	汤羹	
野山蘑小白菜	热菜	菜品	热菜	
野木耳汤饭	泡饭	主食	饭	泡饭
野木耳炒山药	热菜	菜品	热菜	
野水芹炒香干	热菜	菜品	热菜	
野生木耳炒淮山	热菜	菜品	热菜	
野生海蛎子荠菜汤	汤羹	菜品	汤羹	
野生菌时蔬汤面	汤面	主食	面	汤面
野生菌菇汤	汤羹	菜品	汤羹	
野生蘑菇面	盖浇面	主食	面	盖浇面
野生蛎黄炖小白菜	热菜	菜品	热菜	
野笋干炒毛豆	热菜	菜品	热菜	
野米炒鸡蛋	热菜	菜品	热菜	
野荠菜豆腐汤	汤羹	菜品	汤羹	
野菌川元汤	汤羹	菜品	汤羹	
野菌肉丸汤	汤羹	菜品	汤羹	
野菌肉片汤	汤羹	菜品	汤羹	
野菜虾仁炒鸡蛋	热菜	菜品	热菜	
野葱花炒丝瓜	热菜	菜品	热菜	
野葱花疙瘩汤	汤羹	菜品	汤羹	
金丝南瓜小米粥	粥	主食	粥	
金丝南瓜粥	粥	主食	粥	
金丝南瓜红薯干粥	粥	主食	粥	
金丝小米粥	粥	主食	粥	
金丝枣枸杞粥	粥	主食	粥	
金丝玉米面	汤面	主食	面	汤面
金丝红枣南瓜粥	粥	主食	粥	
金丝红枣枸杞粥	粥	主食	粥	
金兰炒疙瘩	炒面	主食	面	炒面
金奖酸辣白菜	热菜	菜品	热菜	
金枪鱼蔬菜粥	粥	主食	粥	
金汤南瓜粥	粥	主食	粥	
金汤娃娃菜	热菜	菜品	热菜	
金汤干贝波菜	热菜	菜品	热菜	
金汤皮蛋瘦肉粥	粥	主食	粥	
金汤虾滑十米饭	汤羹	菜品	汤羹	
金汤酸菜黑鱼面	汤面	主食	面	汤面
金津老鸭粉丝汤	其他粉	主食	粉	其他粉
金牌五常有机米饭	白米饭	主食	饭	白米饭
金牌八宝粥	粥	主食	粥	
金牌小米粥	粥	主食	粥	
金牌老鸭粉丝汤	其他粉	主食	粉	其他粉
金牌胴骨粥	粥	主食	粥	
金牌艇仔粥	其他菜品	其他	其他菜品	
金牌酸辣白菜	热菜	菜品	热菜	
金玉南瓜粥	粥	主食	粥	
金珍菌菇汤	汤羹	菜品	汤羹	
金瓜叶清炒	热菜	菜品	热菜	
金瓜小米粥	粥	主食	粥	
金瓜枸杞小米粥	粥	主食	粥	
金瓜玉米粥	粥	主食	粥	
金瓜红薯小米粥	粥	主食	粥	
金米南瓜粥	粥	主食	粥	
金苗小米粥	粥	主食	粥	
金蒜油麦菜	热菜	菜品	热菜	
金蛋炒合菜	热菜	菜品	热菜	
金装乌冬面	其他菜品	其他	其他菜品	
金针木耳豆腐汤	汤羹	菜品	汤羹	
金针瘦肉汤	汤羹	菜品	汤羹	
金针肉丝汤	汤羹	菜品	汤羹	
金针茹炒肉	热菜	菜品	热菜	
金针菇丨低卡素菜	蔬菜类	火锅/串串/麻辣烫/色拉自选	配菜	蔬菜类
金针菇小炒	热菜	菜品	热菜	
金针菇山野菜	热菜	菜品	热菜	
金针菇拌菠菜	凉菜	菜品	凉菜	
金针菇杂酱面	其他面	主食	面	其他面
金针菇炒剪豆	热菜	菜品	热菜	
金针菇炒绿豆芽	热菜	菜品	热菜	
金针菇炒肉	热菜	菜品	热菜	
金针菇炒肉丝	热菜	菜品	热菜	
金针菇炒蛋	热菜	菜品	热菜	
金针菇煮蛋汤	汤羹	菜品	汤羹	
金针菇肉丝汤	汤羹	菜品	汤羹	
金针菇蛋汤	汤羹	菜品	汤羹	
金针菇蛋花汤	汤羹	菜品	汤羹	
金针菇鸡蛋肉片汤	汤羹	菜品	汤羹	
金银娃娃菜	热菜	菜品	热菜	
金银蛋上汤菠菜	热菜	菜品	热菜	
金银蛋娃娃菜	热菜	菜品	热菜	
金银蛋瘦肉粥	粥	主食	粥	
金黄浓稠南瓜粥	粥	主食	粥	
金黄玉米粥	粥	主食	粥	
鑫裕园果蔬拌菜	凉菜	菜品	凉菜	
鑫麦良南瓜小米粥	粥	主食	粥	
钱商植物贡菜	凉菜	菜品	凉菜	
钵仔娃娃菜	热菜	菜品	热菜	
钵子生炒扁豆丝	热菜	菜品	热菜	
铁勺大拌菜	凉菜	菜品	凉菜	
铁板包菜炒粉丝	热菜	菜品	热菜	
铁板卷心菜	蔬菜类	菜品	蔬菜类	
铁板卷心菜炒粉丝	热菜	菜品	粉	其他粉
铁板大头菜	热菜	菜品	热菜	
铁板娃娃菜	蔬菜类	菜品	蔬菜类	
铁板手撕包心菜	热菜	菜品	热菜	
铁板手撕包菜	热菜	菜品	热菜	
铁板松花菜	热菜	菜品	热菜	
铁板油麦菜	热菜	菜品	热菜	
铁板空心菜	热菜	菜品	热菜	
铁板粉丝包菜	热菜	菜品	热菜	
铁板粉丝莲花菜	热菜	菜品	热菜	
铁板蔬菜鸡蛋炒饭	炒饭	主食	饭	炒饭
铁棍山药炒木耳	热菜	菜品	热菜	
铁棍山药青菜粥	粥	主食	粥	
铁锅土豆炖茄子	热菜	菜品	热菜	
铁锅捞二米饭	白米饭	主食	饭	白米饭
铁锅炖包头鱼	热菜	菜品	热菜	
铁锅炖水库花鲢子	热菜	菜品	热菜	
铁锅炖豆腐	热菜	菜品	热菜	
铁锅炖豆角	热菜	菜品	热菜	
铁锅生炒土豆丝	热菜	菜品	热菜	
铁锅豆角焖面	焖面	主食	面	焖面
铁锅鳕鱼炖豆腐	热菜	菜品	热菜	
银杏百合汤	糖水/炖品	甜点	糖水/炖品	
银杏百合炒芦笋	热菜	菜品	热菜	
银耳南瓜汤	汤羹	菜品	汤羹	
银耳南瓜粥	粥	主食	粥	
银耳大枣粥	粥	主食	粥	
银耳枸杞汤	糖水/炖品	甜点	糖水/炖品	
银耳枸杞粥	粥	主食	粥	
银耳桃胶汤	其他甜品	甜点	其他甜品	
银耳桃胶粥	粥	主食	粥	
银耳润肺粥	粥	主食	粥	
银耳百合汤	糖水/炖品	甜点	糖水/炖品	
银耳百合莲子汤	糖水/炖品	甜点	糖水/炖品	
银耳红枣枸杞粥	粥	主食	粥	
银耳红枣汤	糖水/炖品	甜点	糖水/炖品	
银耳红枣粥	粥	主食	粥	
银耳红糖大枣粥	粥	主食	粥	
银耳莲子枸杞粥	粥	主食	粥	
银耳莲子汤	糖水/炖品	菜品	糖水/炖品	
银耳莲子炖红枣	糖水/炖品	甜点	糖水/炖品	
银耳莲子炖雪梨	其他甜品	甜点	其他甜品	
银耳莲子粥	粥	主食	粥	
银耳莲子红枣粥	粥	主食	粥	
银耳莲子绿豆粥	粥	主食	粥	
银耳雪梨汤	糖水/炖品	甜点	糖水/炖品	
银耳雪梨粥	粥	主食	粥	
银鱼丝炖蛋	热菜	菜品	热菜	
银鱼炒鸡蛋	热菜	菜品	热菜	
锅仔海米白菜炖豆腐	热菜	菜品	热菜	
锅仔番茄炖牛肉	热菜	菜品	热菜	
锅仔菌茹丸子汤	汤羹	菜品	汤羹	
锅仔西红柿炖牛肉	热菜	菜品	热菜	
锅仔西红柿炖牛腩	热菜	菜品	热菜	
锅仔鱼块炖豆腐	热菜	菜品	热菜	
锅塌虾仁炒菜	热菜	菜品	热菜	
锅子牛肉炖萝卜	热菜	菜品	热菜	
锅气拍蒜炒芥兰苗	热菜	菜品	热菜	
锅贴鸡蛋韭菜	锅贴	主食	锅贴	
锡包娃娃菜	热菜	菜品	热菜	
锡纸娃娃菜	蔬菜类	菜品	蔬菜类	
锡纸孜然菠菜	蔬菜类	烧烤	蔬菜类	
锡纸烤娃娃菜	蔬菜类	烧烤	蔬菜类	
锡纸粉丝娃娃菜	蔬菜类	烧烤	蔬菜类	其他粉
锡纸粗粮面	汤面	主食	面	汤面
锡纸花甲娃娃菜	其他粉	主食	粉	其他粉
锡纸蒜泥花菜	蔬菜类	烧烤	蔬菜类	
锦州干豆腐炒尖椒	热菜	菜品	热菜	
锦州豆腐皮炒牛肉	热菜	菜品	热菜	
镇店之宝八宝粥	粥	主食	粥	
镇店八宝粥	粥	主食	粥	
镇店虾仁粥	粥	主食	粥	
长不大娃娃菜	蔬菜类	火锅/串串/麻辣烫/色拉自选	配菜	蔬菜类
长寿地瓜粥	粥	主食	粥	
长寿菜炒笋丝	热菜	菜品	热菜	
长山药炒木耳	热菜	菜品	热菜	
长治面疙瘩汤	汤羹	菜品	汤羹	
长白山菌汤	汤羹	菜品	汤羹	
长粒香米米饭	白米饭	主食	饭	白米饭
长粒香米饭	白米饭	主食	饭	白米饭
长豆炒土豆条	热菜	菜品	热菜	
长豆炒肉沫	热菜	菜品	热菜	
长豆炒茄子	热菜	菜品	热菜	
长豆炒鸡蛋	热菜	菜品	热菜	
长豆角炒外婆菜煲仔	煲仔饭	主食	饭	煲仔饭
长豆角炒山茄	热菜	菜品	热菜	
长豆角炒肉	热菜	菜品	热菜	
长豆角炒肉丝	热菜	菜品	热菜	
长豆角炒茄子	热菜	菜品	热菜	
长豆角炒鸡丝小份	热菜	菜品	热菜	
闽北鲜炒笋尖	热菜	菜品	热菜	
闽南包菜饭	盖浇饭	主食	饭	盖浇饭
闽南杂菜汤	汤羹	菜品	汤羹	
闽南炒面线	汤面	主食	面	汤面
闽南芥菜饭	拌饭	主食	饭	拌饭
阴米肚片粥	粥	主食	粥	
阿妈瘦肉粥	粥	主食	粥	
阿婆小泡菜	凉菜	菜品	凉菜	
阿婆炒合菜	热菜	菜品	热菜	
阿婆粗粮菜	其他主食	主食	其他主食	
阿婆粥蔬菜粥	粥	主食	粥	
阿泰八宝粥	粥	主食	粥	
阿瓦小青菜	热菜	菜品	热菜	
陇椒炒鸡蛋	热菜	菜品	热菜	
陈傻子白菜豆腐汤	汤羹	菜品	汤羹	
陈皮红豆粥	粥	主食	粥	
陈皮雪梨炖桃胶	其他甜品	甜点	其他甜品	
陈记八宝粥	粥	主食	粥	
陈醋果仁菠菜	凉菜	菜品	凉菜	
降噪绿豆百合粥	粥	主食	粥	
限量鸡蛋汤	汤羹	菜品	汤羹	
陕北小米粥	粥	主食	粥	
陕北炒洋芋擦擦	热菜	菜品	热菜	
陕北炒馍馍	热菜	菜品	热菜	
陕北荞面饸饹面	汤面	主食	面	汤面
陕南浆水面	汤面	主食	面	汤面
陜北特色小米粥	粥	主食	粥	
随州三鲜烩白菜	热菜	菜品	热菜	
随机新蔬菜	热菜	菜品	热菜	
随机样菜玉米面	汤面	主食	面	汤面
随机素拼凉菜	凉菜	菜品	凉菜	
雅香洋白菜鸡蛋炒饼	其他主食	主食	其他主食	
雪梨南瓜银耳粥	粥	主食	粥	
雪梨无花果炖瘦肉汤	浇头	其他	浇头	
雪梨润肺粥	粥	主食	粥	
雪梨炖银耳	其他甜品	甜点	其他甜品	
雪梨百合汤	其他甜品	甜点	其他甜品	
雪梨红枣炖银耳	其他甜品	甜点	其他甜品	
雪梨红枣粥	粥	主食	粥	
雪梨红枣银耳汤	其他甜品	甜点	其他甜品	
雪梨肉饼汤	汤羹	菜品	汤羹	
雪梨胖大海汤	其他甜品	甜点	其他甜品	
雪梨银耳枸杞粥	粥	主食	粥	
雪梨银耳汤	其他甜品	甜点	其他甜品	
雪梨银耳粥	粥	主食	粥	
雪梨雪耳炖尾骨	汤羹	菜品	汤羹	
雪花菜鸡蛋炒饭	炒饭	主食	饭	炒饭
雪菜冬瓜汤	汤羹	菜品	汤羹	
雪菜冬笋拌面	拌面	主食	面	拌面
雪菜冬笋汤	汤羹	菜品	汤羹	
雪菜刀削面	其他面	主食	面	其他面
雪菜墨鱼半汤	汤羹	菜品	汤羹	
雪菜小黄鱼汤	汤羹	菜品	汤羹	
雪菜小黄鱼盖浇饭	盖浇饭	主食	饭	盖浇饭
雪菜小黄鱼面	汤面	主食	面	汤面
雪菜春笋炒鱼片	热菜	菜品	热菜	
雪菜毛豆炒肉丝	热菜	菜品	热菜	
雪菜炒小笋	热菜	菜品	热菜	
雪菜炒山笋	热菜	菜品	热菜	
雪菜炒山药	热菜	菜品	热菜	
雪菜炒平菇	热菜	菜品	热菜	
雪菜炒毛豆	热菜	菜品	热菜	
雪菜炒毛豆米	热菜	菜品	热菜	
雪菜炒笋片	热菜	菜品	热菜	
雪菜炒粉皮	热菜	菜品	热菜	
雪菜炒肉丝	热菜	菜品	热菜	
雪菜炒蘑菇	热菜	菜品	热菜	
雪菜炒蚕豆	热菜	菜品	热菜	
雪菜炒豆芽	热菜	菜品	热菜	
雪菜炖小竹笋汤	热菜	菜品	热菜	
雪菜炖老豆腐	热菜	菜品	热菜	
雪菜炖豆腐	热菜	菜品	热菜	
雪菜煎蛋汤面	汤面	主食	面	汤面
雪菜牛肉粥	粥	主食	粥	
雪菜磨菇豆腐汤	汤羹	菜品	汤羹	
雪菜笋丝炒肉丝	热菜	菜品	热菜	
雪菜笋丝肉丝面	汤面	主食	面	汤面
雪菜笋丝蛋皮汤	汤羹	菜品	汤羹	
雪菜笋子炒肉丝	热菜	菜品	热菜	
雪菜粉丝汤	其他粉	主食	粉	其他粉
雪菜素鸡汤面	汤面	主食	面	汤面
雪菜素鸡面	汤面	主食	面	汤面
雪菜肉丝手擀面	手擀面	主食	面	手擀面
雪菜肉丝菜	热菜	菜品	热菜	
雪菜肉末炒毛豆	热菜	菜品	热菜	
雪菜茭白炒肉丝	热菜	菜品	热菜	
雪菜茭白炒肉片	热菜	菜品	热菜	
雪菜茭白炒豆瓣	热菜	菜品	热菜	
雪菜荷包蛋面	汤面	主食	面	汤面
雪菜菌菇肉片面	盖浇面	主食	面	盖浇面
雪菜藕丝肉丝饭	盖浇饭	主食	饭	盖浇饭
雪菜蘑菇炒肉片	热菜	菜品	热菜	
雪菜蘑菇肉片盖浇饭	盖浇饭	主食	饭	盖浇饭
雪菜蘑菇肉片盖饭	盖浇饭	主食	饭	盖浇饭
雪菜蘑菇虾仁面	汤面	主食	面	汤面
雪菜蘑菇里脊饭	盖浇饭	主食	饭	盖浇饭
雪菜蘑菇面	汤面	主食	面	汤面
雪菜蛋炒米粉	米线	主食	粉	米线
雪菜蛋炒饭	炒饭	主食	饭	炒饭
雪菜蛋皮汤	汤羹	菜品	汤羹	
雪菜蛋花汤	汤羹	菜品	汤羹	
雪菜豆子炒香干	热菜	菜品	热菜	
雪菜豆瓣炒虾仁	热菜	菜品	热菜	
雪菜豆腐汤	汤羹	菜品	汤羹	
雪菜豆腐蛋汤	汤羹	菜品	汤羹	
雪菜豆腐面	汤面	主食	面	汤面
雪菜豌豆米炒鸡蛋	热菜	菜品	热菜	
雪菜里脊炒野笋	热菜	菜品	热菜	
雪菜青椒炒鸡蛋	热菜	菜品	热菜	
雪菜青豆炒肉末	热菜	菜品	热菜	
雪菜鱼片面	汤面	主食	面	汤面
雪菜鸡蛋炒米粉	米线	主食	粉	米线
雪菜鸡蛋炒面	炒面	主食	面	炒面
雪菜鸡蛋炒饭	炒饭	主食	饭	炒饭
雪菜鸡蛋面	汤面	主食	面	汤面
雪菜鸭血豆腐汤	汤羹	菜品	汤羹	
雪菜黄鱼汤	汤羹	菜品	汤羹	
雪菜黄鱼面	汤面	主食	面	汤面
雪里红炖豆腐	热菜	菜品	热菜	
雪里蕻炒肉	热菜	菜品	热菜	
雪里蕻炒鱼片	热菜	菜品	热菜	
雪里蕻炖豆腐	热菜	菜品	热菜	
需要需要大米饭	白米饭	主食	饭	白米饭
需要香米饭	白米饭	主食	饭	白米饭
青咖喱蔬菜	热菜	菜品	热菜	
青小炒菜花	浇头	其他	浇头	
青尖椒炒鸡蛋	热菜	菜品	热菜	
青柿子炒土豆片	热菜	菜品	热菜	
青柿子炒鸡蛋	热菜	菜品	热菜	
青椒丝炒银芽	热菜	菜品	热菜	
青椒土豆丝拌面	拌面	主食	面	拌面
青椒土豆丝炒菜	热菜	菜品	热菜	
青椒土豆丝炒鸡肉丝	热菜	菜品	热菜	
青椒土豆丝盖浇面	盖浇面	主食	面	盖浇面
青椒土豆丝盖浇饭	盖浇饭	主食	饭	盖浇饭
青椒土豆丝盖面	盖浇面	主食	面	盖浇面
青椒土豆丝盖饭	盖浇饭	主食	饭	盖浇饭
青椒土豆丝菜	热菜	菜品	热菜	
青椒土豆丝饭	盖浇饭	主食	饭	盖浇饭
青椒土豆片木桶饭	木桶饭	主食	饭	木桶饭
青椒土豆片盖浇饭	盖浇饭	主食	饭	盖浇饭
青椒土豆片盖饭	盖浇饭	主食	饭	盖浇饭
青椒土豆盖浇饭	盖浇饭	主食	饭	盖浇饭
青椒土豆肉丝盖浇饭	盖浇饭	主食	饭	盖浇饭
青椒土豆肉片小炒	热菜	菜品	热菜	
青椒块炒肉丝	热菜	菜品	热菜	
青椒大头菜	其他包子	主食	包子	其他包子
青椒干丝面	汤面	主食	面	汤面
青椒干子炒肉丝	热菜	菜品	热菜	
青椒木耳炒土鸡蛋	热菜	菜品	热菜	
青椒木耳炒蛋	热菜	菜品	热菜	
青椒木耳炒鸡蛋	热菜	菜品	热菜	
青椒毛豆子炒肉丝	热菜	菜品	热菜	
青椒毛豆炒肉	热菜	菜品	热菜	
青椒毛豆炒肉丝	热菜	菜品	热菜	
青椒炒冬瓜	热菜	菜品	热菜	
青椒炒千张	热菜	菜品	热菜	
青椒炒南瓜丝	热菜	菜品	热菜	
青椒炒卜页	热菜	菜品	热菜	
青椒炒卤干子	热菜	菜品	热菜	
青椒炒土千张	热菜	菜品	热菜	
青椒炒土豆丝	热菜	菜品	热菜	
青椒炒土豆丝小份	热菜	菜品	热菜	
青椒炒土豆小	热菜	菜品	热菜	
青椒炒土豆片	热菜	菜品	热菜	
青椒炒土鸡蛋	热菜	菜品	热菜	
青椒炒干丝	热菜	菜品	热菜	
青椒炒干子	热菜	菜品	热菜	
青椒炒干豆腐	热菜	菜品	热菜	
青椒炒手撕水面筋	热菜	菜品	热菜	
青椒炒木耳	热菜	菜品	热菜	
青椒炒毛豆	热菜	菜品	热菜	
青椒炒毛豆米	热菜	菜品	热菜	
青椒炒水面筋	热菜	菜品	热菜	
青椒炒海带	热菜	菜品	热菜	
青椒炒海带丝	热菜	菜品	热菜	
青椒炒深山河虾干	热菜	菜品	热菜	
青椒炒玉米	热菜	菜品	热菜	
青椒炒瘦肉	热菜	菜品	热菜	
青椒炒白干	热菜	菜品	热菜	
青椒炒笋干	热菜	菜品	热菜	
青椒炒肉丝	热菜	菜品	热菜	
青椒炒肉片	热菜	菜品	热菜	
青椒炒腐竹	热菜	菜品	热菜	
青椒炒芹菜	热菜	菜品	热菜	
青椒炒苦瓜	热菜	菜品	热菜	
青椒炒茄丝	热菜	菜品	热菜	
青椒炒茄子	热菜	菜品	热菜	
青椒炒茶干	热菜	菜品	热菜	
青椒炒荷包蛋	热菜	菜品	热菜	
青椒炒虾米	热菜	菜品	热菜	
青椒炒蛋木桶饭	木桶饭	主食	饭	木桶饭
青椒炒蛋白肉	热菜	菜品	热菜	
青椒炒蛋盖浇面	盖浇面	主食	面	盖浇面
青椒炒蛋盖浇饭	盖浇饭	主食	饭	盖浇饭
青椒炒蛋盖饭	盖浇饭	主食	饭	盖浇饭
青椒炒蛋饭	盖浇饭	菜品	饭	盖浇饭
青椒炒豆干	热菜	菜品	热菜	
青椒炒豆皮	热菜	菜品	热菜	
青椒炒豆腐	热菜	菜品	热菜	
青椒炒豆腐皮	热菜	菜品	热菜	
青椒炒青番茄	热菜	菜品	热菜	
青椒炒青茄子	热菜	菜品	热菜	
青椒炒面筋	热菜	菜品	热菜	
青椒炒香干	热菜	菜品	热菜	
青椒炒香干肉丝	热菜	菜品	热菜	
青椒炒鸡蛋	热菜	菜品	热菜	
青椒炒鸡蛋大份	热菜	菜品	热菜	
青椒炒鸡蛋小份	热菜	菜品	热菜	
青椒炒鸡蛋木桶饭	木桶饭	主食	饭	木桶饭
青椒炒鸡蛋盖浇	盖浇饭	主食	饭	盖浇饭
青椒炒鸡蛋盖浇饭	盖浇饭	菜品	饭	盖浇饭
青椒炒鸡蛋盖码饭	盖浇饭	主食	饭	盖浇饭
青椒炒鸭蛋	热菜	菜品	热菜	
青椒瘦肉拌面	拌面	主食	面	拌面
青椒白菜炒肉丝	热菜	菜品	热菜	
青椒百叶炒肉丝	热菜	菜品	热菜	
青椒磨菇炒肉丝	热菜	菜品	热菜	
青椒笋干面	盖浇面	主食	面	盖浇面
青椒粉条炒牛肉	热菜	菜品	热菜	
青椒素炒杏鲍菇	热菜	菜品	热菜	
青椒肉丝小份菜	热菜	菜品	热菜	
青椒肉丝打卤面	盖浇面	主食	面	盖浇面
青椒肉丝炒刀削	其他面	主食	面	其他面
青椒肉丝炒小笋	热菜	菜品	热菜	
青椒肉丝炒茄丝	热菜	菜品	热菜	
青椒肉丝炒菜	热菜	菜品	热菜	
青椒肉丝炒马桥香干	热菜	菜品	热菜	
青椒胡萝卜大头菜	其他包子	主食	包子	其他包子
青椒腐竹炒肉丝	热菜	菜品	热菜	
青椒芹菜炒肉	热菜	菜品	热菜	
青椒茄子丝面	盖浇面	主食	面	盖浇面
青椒茄子打卤面	盖浇面	主食	面	盖浇面
青椒茄子盖饭	盖浇饭	主食	饭	盖浇饭
青椒茄子饭	盖浇饭	主食	饭	盖浇饭
青椒茭白炒干丝	热菜	菜品	热菜	
青椒茭白炒肉丝	热菜	菜品	热菜	
青椒茶树菇炒肉丝	热菜	菜品	热菜	
青椒蛋炒饭	其他菜品	其他	其他菜品	
青椒韭菜炒蛋	热菜	菜品	热菜	
青椒香干炒笋丝	热菜	菜品	热菜	
青椒香干炒肉	热菜	菜品	热菜	
青椒香干炒肉丝	热菜	菜品	热菜	
青椒香菇炒肉丝	热菜	菜品	热菜	
青椒鸡肉丝盖浇饭	盖浇饭	主食	饭	盖浇饭
青椒鸡蛋打卤面	盖浇面	主食	面	盖浇面
青椒鸡蛋拌面	拌面	主食	面	拌面
青椒鸡蛋炒刀削面	其他面	主食	面	其他面
青椒鸡蛋炒细面	炒面	主食	面	炒面
青椒鸡蛋炒菜不含米饭	热菜	菜品	热菜	
